fecha,id_producto,cantidad,precio
2025-01-23,894,1,165
2025-01-23,1573,1,95
2025-01-23,1800,1,43
2025-01-23,28,1,40
2025-01-23,1800,1,43
2025-01-23,1798,1,28
2025-01-23,1834,1,6
2025-01-23,1649,1,10
2025-01-23,1798,1,28
2025-01-23,754,1,150
2025-01-23,552,2,5
2025-01-23,1800,1,43
2025-01-23,719,1,15
2025-01-23,56,1,140
2025-01-23,1184,1,7
2025-01-23,1827,1,65
2025-01-23,1813,1,22
2025-01-23,1507,1,104
2025-01-23,1275,1,73
2025-01-23,1276,1,58
2025-01-23,1573,1,95
2025-01-23,951,1,65
2025-01-23,798,1,32
2025-01-23,974,1,82
2025-01-23,1309,1,70
2025-01-23,277,1,89
2025-01-23,659,1,36
2025-01-23,1398,1,82
2025-01-23,1800,1,43
2025-01-23,1826,1,75
2025-01-23,1397,1,95
2025-01-23,946,1,80
2025-01-23,464,1,220
2025-01-23,721,1,37
2025-01-23,1111,1,30
2025-01-23,460,1,72
2025-01-23,425,1,70
2025-01-23,951,1,65
2025-01-23,1810,1,12
2025-01-23,951,2,65
2025-01-23,947,1,85
2025-01-23,767,1,100
2025-01-23,753,1,67
2025-01-23,1507,1,104
2025-01-23,563,1,110
2025-01-23,1091,1,59
2025-01-23,1260,1,58
2025-01-23,1272,1,150
2025-01-23,1444,1,40
2025-01-23,1282,1,87
2025-01-24,1152,1,137
2025-01-24,614,2,92
2025-01-24,368,2,50
2025-01-24,3146,1,15
2025-01-24,1248,1,5
2025-01-24,1316,1,69
2025-01-24,719,1,15
2025-01-24,348,1,260
2025-01-24,767,1,100
2025-01-24,468,1,220
2025-01-24,217,1,144
2025-01-24,1816,9,3
2025-01-24,1531,1,50
2025-01-24,974,1,82
2025-01-24,948,1,58
2025-01-24,1184,1,7
2025-01-24,1248,1,5
2025-01-24,1798,1,28
2025-01-24,1810,1,12
2025-01-24,295,1,140
2025-01-24,1769,1,45
2025-01-24,1309,1,70
2025-01-24,3126,1,33
2025-01-24,782,1,160
2025-01-24,1248,2,5
2025-01-24,3212,1,50
2025-01-24,1810,1,12
2025-01-24,217,1,144
2025-01-24,1787,1,85
2025-01-24,1800,3,43
2025-01-24,1798,1,28
2025-01-24,718,1,35
2025-01-24,3150,1,126
2025-01-24,1363,1,116
2025-01-24,1810,3,12
2025-01-24,225,1,70
2025-01-24,1097,1,30
2025-01-24,1437,2,65
2025-01-24,1578,1,65
2025-01-24,1800,1,43
2025-01-24,1800,1,43
2025-01-24,1570,1,95
2025-01-24,217,1,144
2025-01-24,128,2,68
2025-01-24,1458,2,95
2025-01-24,1813,1,22
2025-01-24,1799,1,25
2025-01-24,1858,1,35
2025-01-24,965,1,129
2025-01-24,1800,1,43
2025-01-24,1132,5,88
2025-01-24,1398,1,82
2025-01-24,1255,2,70
2025-01-24,1813,1,22
2025-01-24,1037,1,110
2025-01-24,1649,1,10
2025-01-24,390,1,125
2025-01-24,792,1,237
2025-01-24,719,1,15
2025-01-24,390,1,125
2025-01-24,1802,1,40
2025-01-24,1611,1,78
2025-01-24,241,1,45
2025-01-24,1810,1,12
2025-01-24,225,1,70
2025-01-03,1229,1,25
2025-01-03,3116,10,22
2025-01-03,1803,2,48
2025-01-03,1802,8,40
2025-01-03,1799,8,25
2025-01-03,1813,2,22
2025-01-03,1037,1,110
2025-01-03,1383,1,97
2025-01-03,260,1,38
2025-01-03,3147,2,17
2025-01-03,871,3,17
2025-01-03,1152,1,137
2025-01-03,961,1,159
2025-01-03,131,1,138
2025-01-03,881,1,17
2025-01-03,1184,1,7
2025-01-03,1624,1,122
2025-01-03,153,1,117
2025-01-03,677,1,232
2025-01-03,1800,1,43
2025-01-03,1848,6,85
2025-01-03,1580,1,95
2025-01-03,1453,1,42
2025-01-03,1472,1,25
2025-01-03,1714,1,67
2025-01-03,425,1,70
2025-01-03,1309,2,70
2025-01-03,1184,1,7
2025-01-03,1538,2,26
2025-01-03,1803,1,48
2025-01-03,1800,1,43
2025-01-03,912,1,28
2025-01-03,1087,1,70
2025-01-03,845,1,173
2025-01-03,1666,1,63
2025-01-03,217,1,140
2025-01-03,1698,1,170
2025-01-03,1322,1,35
2025-01-03,29,1,146
2025-01-03,320,1,150
2025-01-03,217,1,140
2025-01-03,535,2,23
2025-01-03,1591,4,68
2025-01-03,1225,5,20
2025-01-03,380,1,95
2025-01-03,1457,1,59
2025-01-03,1507,1,104
2025-01-03,1800,2,43
2025-01-03,1260,1,58
2025-01-03,103,1,50
2025-01-03,353,1,25
2025-01-03,78,1,42
2025-01-03,83,1,40
2025-01-03,3169,1,31
2025-01-03,614,1,92
2025-01-03,1870,1,20
2025-01-03,217,2,140
2025-01-03,1648,1,137
2025-01-03,1631,1,37
2025-01-03,1398,1,82
2025-01-03,1309,1,70
2025-01-03,1592,1,68
2025-01-03,1810,1,12
2025-01-03,1255,1,69
2025-01-03,242,1,27
2025-01-03,242,1,27
2025-01-04,51,1,89
2025-01-04,1802,1,40
2025-01-04,217,1,140
2025-01-04,1398,1,82
2025-01-04,1539,1,42
2025-01-04,1810,1,12
2025-01-04,1649,2,10
2025-01-04,260,1,38
2025-01-04,1780,1,140
2025-01-04,562,1,110
2025-01-04,1309,1,70
2025-01-04,400,1,48
2025-01-04,595,1,55
2025-01-04,132,1,118
2025-01-04,524,1,210
2025-01-04,138,1,80
2025-01-04,434,1,189
2025-01-04,1184,1,7
2025-01-04,946,1,80
2025-01-04,594,1,85
2025-01-04,1398,1,82
2025-01-04,1637,2,42
2025-01-04,2447,1,165
2025-01-04,1446,1,40
2025-01-04,1649,3,10
2025-01-04,1420,1,45
2025-01-04,1255,1,69
2025-01-04,308,1,43
2025-01-04,217,1,140
2025-01-04,1144,1,155
2025-01-04,485,1,109
2025-01-04,1802,1,40
2025-01-04,225,1,70
2025-01-04,743,1,80
2025-01-04,319,1,70
2025-01-04,1648,1,137
2025-01-04,216,1,15
2025-01-04,1255,1,69
2025-01-04,1255,1,69
2025-01-04,2173,1,30
2025-01-04,1145,1,209
2025-01-04,1235,1,135
2025-01-04,1744,1,78
2025-01-04,525,1,45
2025-01-04,502,1,44
2025-01-04,434,1,189
2025-01-04,1327,1,365
2025-01-04,549,1,110
2025-01-04,51,1,89
2025-01-04,1802,2,40
2025-01-04,1590,1,68
2025-01-04,29,1,146
2025-01-04,1803,1,48
2025-01-04,1590,1,68
2025-01-04,1594,2,68
2025-01-04,890,1,80
2025-01-04,217,1,140
2025-01-04,1798,1,28
2025-01-04,551,1,80
2025-01-04,1723,1,42
2025-01-04,1258,1,49
2025-01-04,1649,2,10
2025-01-04,225,1,70
2025-01-04,217,1,140
2025-01-04,1649,1,10
2025-01-04,1255,1,69
2025-01-04,1649,3,10
2025-01-04,1309,1,70
2025-01-04,1422,1,97
2025-01-04,1255,1,69
2025-01-04,394,1,136
2025-01-04,1255,1,69
2025-01-04,1272,1,150
2025-01-04,1708,1,50
2025-01-04,1165,1,5
2025-01-04,1255,1,69
2025-01-04,475,1,58
2025-01-04,1826,1,75
2025-01-04,421,1,22
2025-01-04,256,1,10
2025-01-04,1554,1,99
2025-01-04,1264,1,89
2025-01-04,394,1,136
2025-01-04,1282,1,87
2025-01-04,1282,1,87
2025-01-04,1412,1,58
2025-01-04,1649,1,10
2025-01-04,783,1,10
2025-01-04,344,1,72
2025-01-04,648,2,129
2025-01-04,1141,1,365
2025-01-04,51,2,89
2025-01-04,230,1,255
2025-01-04,338,1,84
2025-01-04,1255,1,69
2025-01-04,511,1,112
2025-01-04,1649,1,10
2025-01-04,51,1,89
2025-01-04,1708,1,50
2025-01-04,1509,1,50
2025-01-04,1513,1,35
2025-01-04,1496,1,40
2025-01-04,366,1,42
2025-01-04,1244,1,84
2025-01-04,296,1,33
2025-01-04,1905,1,70
2025-01-04,1098,1,90
2025-01-04,951,1,65
2025-01-04,952,1,123
2025-01-04,1810,1,12
2025-01-04,1309,2,70
2025-01-04,217,1,140
2025-01-04,1799,1,25
2025-01-04,1235,1,36
2025-01-04,1800,1,43
2025-01-04,1802,1,40
2025-01-04,722,1,38
2025-01-04,1648,1,137
2025-01-04,68,1,83
2025-01-04,219,1,21
2025-01-04,220,1,34
2025-01-04,51,1,89
2025-01-04,951,1,65
2025-01-04,217,1,140
2025-01-04,1327,1,365
2025-01-04,1235,1,135
2025-01-04,51,1,89
2025-01-04,1810,2,12
2025-01-04,1377,1,185
2025-01-04,1153,1,138
2025-01-04,1805,1,20
2025-01-04,400,1,48
2025-01-04,1227,1,28
2025-01-04,300,1,89
2025-01-04,225,1,70
2025-01-04,737,1,198
2025-01-04,238,1,102
2025-01-04,3209,1,50
2025-01-04,51,2,89
2025-01-04,3194,1,126
2025-01-04,1184,1,7
2025-01-04,1714,1,67
2025-01-04,1802,1,40
2025-01-04,561,1,110
2025-01-04,1826,1,75
2025-01-04,434,1,189
2025-01-04,1598,1,68
2025-01-04,1423,1,173
2025-01-04,1809,1,37
2025-01-04,946,1,80
2025-01-04,1810,4,12
2025-01-04,36,1,44
2025-01-04,1248,2,5
2025-01-04,1809,1,37
2025-01-04,1398,2,82
2025-01-04,542,1,23
2025-01-04,225,1,70
2025-01-04,227,1,118
2025-01-04,1165,1,5
2025-01-04,1604,1,45
2025-01-04,1449,1,35
2025-01-04,1498,1,28
2025-01-04,688,1,58
2025-01-04,1507,1,104
2025-01-04,1392,1,146
2025-01-04,1291,1,40
2025-01-04,1889,1,55
2025-01-04,1204,1,28
2025-01-04,3169,1,31
2025-01-04,335,1,25
2025-01-05,1309,1,70
2025-01-05,106,1,58
2025-01-05,1291,1,40
2025-01-05,1556,1,99
2025-01-05,1017,1,108
2025-01-05,255,1,76
2025-01-05,3148,1,17
2025-01-05,3154,1,17
2025-01-05,1802,1,40
2025-01-05,1797,1,48
2025-01-05,1574,1,95
2025-01-05,925,1,38
2025-01-05,1802,1,40
2025-01-05,1802,1,40
2025-01-05,126,1,57
2025-01-05,525,1,45
2025-01-05,1802,1,40
2025-01-05,1723,1,42
2025-01-05,3160,1,115
2025-01-05,1152,1,137
2025-01-05,1801,1,43
2025-01-05,1446,1,40
2025-01-05,3160,1,115
2025-01-05,1803,1,48
2025-01-05,1676,1,65
2025-01-05,1476,1,56
2025-01-05,1797,1,48
2025-01-05,191,1,20
2025-01-05,179,1,143
2025-01-05,1798,1,28
2025-01-05,1802,1,40
2025-01-05,1796,2,42
2025-01-05,1397,1,95
2025-01-05,1231,1,24
2025-01-05,353,1,25
2025-01-05,775,1,39
2025-01-05,260,2,38
2025-01-05,1437,1,65
2025-01-05,980,1,72
2025-01-05,366,1,42
2025-01-05,277,1,89
2025-01-05,1810,2,12
2025-01-05,1800,1,43
2025-01-05,440,1,83
2025-01-05,1339,1,34
2025-01-05,1852,1,109
2025-01-05,1890,1,80
2025-01-05,1095,1,88
2025-01-05,1637,1,42
2025-01-05,576,1,186
2025-01-05,1235,1,36
2025-01-05,3183,1,165
2025-01-05,1282,1,87
2025-01-05,189,1,126
2025-01-05,464,1,220
2025-01-05,3163,1,170
2025-01-05,301,2,45
2025-01-05,1726,2,62
2025-01-05,552,6,5
2025-01-05,1882,1,122
2025-01-05,181,1,133
2025-01-05,390,1,125
2025-01-05,538,1,50
2025-01-05,3166,1,190
2025-01-05,1037,1,110
2025-01-05,3200,1,198
2025-01-05,427,2,59
2025-01-05,428,1,42
2025-01-05,1130,1,150
2025-01-05,492,1,165
2025-01-05,348,1,260
2025-01-05,1798,1,28
2025-01-05,1797,1,48
2025-01-05,1437,1,65
2025-01-05,33,1,62
2025-01-05,459,1,104
2025-01-05,1356,1,172
2025-01-05,736,1,64
2025-01-05,705,1,35
2025-01-05,1225,2,20
2025-01-05,328,2,25
2025-01-05,905,2,26
2025-01-05,1309,1,70
2025-01-05,1810,1,12
2025-01-05,1532,1,39
2025-01-05,472,1,20
2025-01-05,1576,2,50
2025-01-05,1197,1,50
2025-01-05,2418,3,10
2025-01-05,1255,1,69
2025-01-05,35,1,100
2025-01-05,1197,1,50
2025-01-06,1584,1,95
2025-01-06,1573,1,95
2025-01-06,1309,1,70
2025-01-06,1820,1,65
2025-01-06,971,1,70
2025-01-06,352,1,28
2025-01-06,1278,1,65
2025-01-06,508,1,58
2025-01-06,579,1,59
2025-01-06,374,1,90
2025-01-06,1255,1,69
2025-01-06,1248,1,5
2025-01-06,1660,1,20
2025-01-06,1578,1,65
2025-01-06,721,1,37
2025-01-06,951,1,65
2025-01-06,717,1,273
2025-01-06,1810,1,12
2025-01-06,1905,1,70
2025-01-06,1721,1,14
2025-01-06,2418,1,10
2025-01-06,783,1,10
2025-01-06,1184,1,7
2025-01-06,205,1,92
2025-01-06,217,2,140
2025-01-06,1805,2,20
2025-01-06,1805,1,20
2025-01-06,1761,1,65
2025-01-06,1437,1,65
2025-01-06,1810,2,12
2025-01-06,113,1,113
2025-01-06,417,1,48
2025-01-06,440,1,83
2025-01-06,2094,3,18
2025-01-06,719,2,12
2025-01-06,1798,1,28
2025-01-06,1576,2,50
2025-01-06,30,1,210
2025-01-06,1014,5,52
2025-01-06,295,1,134
2025-01-06,1905,1,70
2025-01-06,1458,1,95
2025-01-06,1573,1,95
2025-01-06,1798,1,28
2025-01-06,1810,1,12
2025-01-06,1732,1,95
2025-01-06,193,1,117
2025-01-06,470,1,300
2025-01-06,1423,1,173
2025-01-06,1420,4,45
2025-01-06,1419,1,226
2025-01-06,51,1,89
2025-01-06,387,1,80
2025-01-06,1333,1,132
2025-01-06,1800,1,43
2025-01-06,1712,1,92
2025-01-06,718,2,35
2025-01-06,719,4,12
2025-01-06,1810,4,12
2025-01-06,388,1,80
2025-01-06,719,1,12
2025-01-06,1377,1,185
2025-01-06,1826,1,75
2025-01-06,586,1,92
2025-01-06,459,1,104
2025-01-06,1141,1,365
2025-01-06,1678,1,80
2025-01-06,1152,1,137
2025-01-06,380,1,95
2025-01-06,226,1,118
2025-01-06,1169,1,25
2025-01-06,1826,2,75
2025-01-06,1258,1,49
2025-01-06,33,1,62
2025-01-06,138,1,80
2025-01-06,1708,1,50
2025-01-06,1724,1,80
2025-01-06,684,1,65
2025-01-06,2094,1,18
2025-01-06,1800,1,43
2025-01-06,719,1,12
2025-01-06,1649,1,10
2025-01-06,434,1,189
2025-01-06,1826,1,75
2025-01-06,301,1,45
2025-01-06,1800,1,43
2025-01-06,1797,1,48
2025-01-06,1799,1,25
2025-01-06,1800,1,43
2025-01-06,1080,1,105
2025-01-06,1132,1,88
2025-01-06,132,1,118
2025-01-06,69,1,126
2025-01-06,888,1,17
2025-01-06,238,1,102
2025-01-06,793,17,1
2025-01-06,1800,1,43
2025-01-06,1890,1,80
2025-01-06,394,1,136
2025-01-06,1756,1,32
2025-01-06,915,1,28
2025-01-06,1402,1,220
2025-01-06,1327,1,365
2025-01-06,1437,2,65
2025-01-06,588,1,120
2025-01-06,1797,1,48
2025-01-06,1801,1,43
2025-01-06,20,1,237
2025-01-06,1447,1,65
2025-01-06,1284,1,94
2025-01-06,1769,1,45
2025-01-06,28,1,40
2025-01-06,1488,1,35
2025-01-06,1649,2,10
2025-01-06,1584,1,95
2025-01-06,974,1,82
2025-01-06,24,1,88
2025-01-06,948,1,58
2025-01-06,1569,1,95
2025-01-06,227,1,118
2025-01-06,1769,2,45
2025-01-06,1312,1,214
2025-01-06,3186,1,105
2025-01-06,1810,1,12
2025-01-06,1596,1,68
2025-01-06,215,1,167
2025-01-06,588,1,120
2025-01-06,633,1,38
2025-01-06,460,1,72
2025-01-06,1294,1,40
2025-01-06,217,1,140
2025-01-06,260,2,38
2025-01-06,1810,1,12
2025-01-06,126,1,57
2025-01-06,217,1,140
2025-01-06,809,1,81
2025-01-06,1152,1,137
2025-01-06,1649,1,200
2025-01-06,1810,2,12
2025-01-06,1138,2,48
2025-01-06,775,1,39
2025-01-06,726,1,135
2025-01-06,1800,1,43
2025-01-06,1085,1,244
2025-01-06,1314,1,36
2025-01-06,614,1,92
2025-01-06,1165,2,5
2025-01-06,1811,1,280
2025-01-06,659,2,36
2025-01-06,1640,1,79
2025-01-06,1272,1,150
2025-01-06,552,2,5
2025-01-06,1705,1,80
2025-01-06,225,1,70
2025-01-06,1235,1,36
2025-01-06,1649,1,10
2025-01-06,1397,1,95
2025-01-06,370,1,31
2025-01-06,1255,1,69
2025-01-06,277,1,89
2025-01-06,205,1,92
2025-01-06,3153,1,88
2025-01-07,1309,1,70
2025-01-07,1165,1,5
2025-01-07,1309,1,70
2025-01-07,1446,1,40
2025-01-07,1816,5,3
2025-01-07,1165,4,5
2025-01-07,1109,1,67
2025-01-07,1134,1,120
2025-01-07,1890,1,80
2025-01-07,1694,1,85
2025-01-07,735,1,88
2025-01-07,1153,1,138
2025-01-07,1153,-1,138
2025-01-07,1808,1,85
2025-01-07,1808,1,85
2025-01-07,144,1,36
2025-01-07,225,3,70
2025-01-07,465,1,220
2025-01-07,1808,1,85
2025-01-07,552,2,5
2025-01-07,951,1,65
2025-01-07,1472,1,25
2025-01-07,1693,1,85
2025-01-07,217,1,140
2025-01-07,1810,3,12
2025-01-07,1798,2,28
2025-01-07,485,1,109
2025-01-07,1259,1,62
2025-01-07,780,1,135
2025-01-07,238,1,102
2025-01-07,277,1,89
2025-01-07,1158,1,65
2025-01-07,83,2,40
2025-01-07,559,1,108
2025-01-07,647,1,97
2025-01-07,536,1,65
2025-01-07,1796,1,42
2025-01-07,1705,2,80
2025-01-07,260,1,38
2025-01-07,448,1,61
2025-01-07,1802,1,40
2025-01-07,1808,1,85
2025-01-07,1578,1,65
2025-01-07,1419,1,226
2025-01-07,1694,1,85
2025-01-07,1507,1,104
2025-01-07,562,1,110
2025-01-07,541,1,63
2025-01-07,1996,1,100
2025-01-07,119,1,86
2025-01-07,278,1,79
2025-01-07,552,2,5
2025-01-07,366,1,42
2025-01-07,1774,1,65
2025-01-07,3101,1,491
2025-01-07,2803,1,273
2025-01-07,1309,1,70
2025-01-07,478,1,300
2025-01-07,1810,1,12
2025-01-07,1810,2,12
2025-01-07,1420,1,45
2025-01-07,1153,1,138
2025-01-07,1507,1,104
2025-01-07,366,3,42
2025-01-07,1309,1,70
2025-01-07,301,1,45
2025-01-07,1798,1,28
2025-01-07,1152,1,137
2025-01-07,562,1,110
2025-01-07,552,3,5
2025-01-07,2094,1,18
2025-01-07,1179,1,67
2025-01-07,1132,1,88
2025-01-07,81,1,64
2025-01-08,2094,1,18
2025-01-08,1905,1,70
2025-01-08,816,1,79
2025-01-08,1184,1,7
2025-01-08,1132,1,88
2025-01-08,1235,1,135
2025-01-08,1798,1,28
2025-01-08,1255,1,69
2025-01-08,1752,1,147
2025-01-08,793,4,1
2025-01-08,552,3,5
2025-01-08,1152,1,137
2025-01-08,680,1,86
2025-01-08,1848,10,85
2025-01-08,1805,2,20
2025-01-08,217,1,140
2025-01-08,29,1,146
2025-01-08,288,1,25
2025-01-08,1507,1,104
2025-01-08,1800,1,43
2025-01-08,1798,1,28
2025-01-08,719,1,12
2025-01-08,1798,1,28
2025-01-08,1802,2,40
2025-01-08,680,1,86
2025-01-08,3200,1,198
2025-01-08,1636,1,133
2025-01-08,383,1,200
2025-01-08,1001,1,239
2025-01-08,1826,1,75
2025-01-08,590,1,95
2025-01-08,1816,2,3
2025-01-08,81,1,64
2025-01-08,552,1,5
2025-01-08,2094,1,18
2025-01-08,1453,1,42
2025-01-08,379,1,92
2025-01-08,753,1,67
2025-01-08,650,1,86
2025-01-08,1803,1,48
2025-01-08,1649,2,10
2025-01-08,2094,1,18
2025-01-08,1810,1,12
2025-01-08,1649,3,10
2025-01-08,1272,1,150
2025-01-08,1272,9,150
2025-01-08,238,2,102
2025-01-08,217,1,140
2025-01-08,1814,1,26
2025-01-08,1802,1,40
2025-01-08,1798,1,28
2025-01-08,1751,1,148
2025-01-08,674,1,103
2025-01-08,849,1,88
2025-01-08,1798,1,28
2025-01-08,1576,1,50
2025-01-08,1398,2,82
2025-01-08,951,1,65
2025-01-08,1308,1,27
2025-01-08,1254,1,102
2025-01-08,1255,1,69
2025-01-08,849,1,88
2025-01-08,867,1,17
2025-01-08,277,1,89
2025-01-08,1255,1,69
2025-01-08,217,1,140
2025-01-08,1204,4,28
2025-01-08,812,1,117
2025-01-08,893,1,17
2025-01-08,865,1,17
2025-01-08,1254,-1,102
2025-01-08,1255,1,69
2025-01-08,1507,1,104
2025-01-08,1051,1,91
2025-01-08,562,1,110
2025-01-08,1800,1,43
2025-01-08,217,1,140
2025-01-08,1309,1,70
2025-01-08,980,1,72
2025-01-08,217,1,140
2025-01-08,1520,1,50
2025-01-08,1803,1,48
2025-01-09,1422,6,97
2025-01-09,561,1,110
2025-01-09,1809,1,37
2025-01-09,1145,1,209
2025-01-09,1554,1,99
2025-01-09,1145,1,209
2025-01-09,365,2,12
2025-01-09,1507,1,104
2025-01-09,697,1,100
2025-01-09,1802,1,40
2025-01-09,1552,1,99
2025-01-09,2418,2,10
2025-01-09,1649,1,10
2025-01-09,783,1,10
2025-01-09,277,1,89
2025-01-09,1800,1,43
2025-01-09,806,1,33
2025-01-09,1798,1,28
2025-01-09,296,1,33
2025-01-09,1553,1,99
2025-01-09,1309,1,70
2025-01-09,1152,1,137
2025-01-09,737,1,198
2025-01-09,1155,1,84
2025-01-09,543,1,165
2025-01-09,414,1,22
2025-01-09,1747,1,105
2025-01-09,213,1,88
2025-01-09,1800,1,43
2025-01-09,1288,1,40
2025-01-09,581,1,25
2025-01-09,1803,1,48
2025-01-09,1021,1,112
2025-01-09,997,1,149
2025-01-09,1437,1,65
2025-01-09,579,1,59
2025-01-09,1153,1,138
2025-01-09,105,1,260
2025-01-09,34,1,65
2025-01-09,1211,2,28
2025-01-09,1649,2,10
2025-01-09,225,1,70
2025-01-09,1800,1,43
2025-01-09,1028,1,23
2025-01-09,1426,1,25
2025-01-09,13,1,40
2025-01-09,656,1,50
2025-01-09,1255,1,69
2025-01-09,1795,1,126
2025-01-09,295,1,134
2025-01-09,1518,1,49
2025-01-09,1308,2,27
2025-01-09,1726,1,62
2025-01-09,1309,1,70
2025-01-09,68,1,83
2025-01-09,434,1,189
2025-01-09,1538,1,26
2025-01-09,1498,1,28
2025-01-09,1473,3,20
2025-01-09,1799,1,25
2025-01-09,1800,1,43
2025-01-09,1799,1,25
2025-01-09,1713,1,112
2025-01-09,1808,1,85
2025-01-09,1610,1,45
2025-01-09,1800,1,43
2025-01-09,1799,1,25
2025-01-09,1152,1,137
2025-01-09,462,1,71
2025-01-09,1757,1,112
2025-01-09,105,1,260
2025-01-09,234,1,40
2025-01-09,1225,1,20
2025-01-09,967,1,65
2025-01-09,1437,1,65
2025-01-09,1810,1,12
2025-01-09,216,1,15
2025-01-09,301,1,45
2025-01-09,1507,1,104
2025-01-09,1810,3,12
2025-01-09,719,3,12
2025-01-09,1255,1,69
2025-01-09,1309,1,70
2025-01-09,1255,1,69
2025-01-09,1798,1,28
2025-01-09,1476,1,56
2025-01-09,103,1,50
2025-01-09,1292,1,37
2025-01-09,51,1,89
2025-01-09,51,1,89
2025-01-09,980,1,72
2025-01-09,3170,1,31
2025-01-09,370,1,31
2025-01-09,1349,1,45
2025-01-09,1028,1,23
2025-01-09,1247,1,45
2025-01-09,1247,1,45
2025-01-09,1255,1,69
2025-01-09,1673,1,300
2025-01-09,1080,1,105
2025-01-09,51,1,89
2025-01-09,3141,1,122
2025-01-09,1283,1,99
2025-01-09,719,5,12
2025-01-09,1800,1,43
2025-01-09,1235,1,36
2025-01-09,686,1,95
2025-01-09,1255,1,69
2025-01-09,1184,1,7
2025-01-09,738,1,65
2025-01-09,3164,1,40
2025-01-09,1145,1,209
2025-01-09,1398,1,82
2025-01-09,1255,1,69
2025-01-09,552,2,5
2025-01-09,767,1,100
2025-01-09,380,2,95
2025-01-09,946,1,80
2025-01-09,719,1,12
2025-01-09,1309,1,70
2025-01-09,51,1,89
2025-01-09,301,1,45
2025-01-09,37,1,32
2025-01-09,1158,1,65
2025-01-09,1397,1,95
2025-01-09,1152,2,137
2025-01-09,36,1,44
2025-01-09,199,1,39
2025-01-09,754,1,150
2025-01-09,86,1,110
2025-01-09,1412,1,58
2025-01-09,1090,1,49
2025-01-09,1309,1,70
2025-01-09,1702,1,83
2025-01-09,1141,1,365
2025-01-09,1663,1,176
2025-01-09,1164,1,75
2025-01-09,1795,1,126
2025-01-09,760,1,132
2025-01-09,890,1,80
2025-01-09,760,1,132
2025-01-09,1272,2,150
